Date,PX_LAST,PX_BID
2026-06-30 00:00:00,1970,0
2026-05-29 00:00:00,1770,
2026-04-30 00:00:00,1670,
2026-03-31 00:00:00,1570,
2026-02-27 00:00:00,1620,
2026-01-30 00:00:00,1620,
2025-12-31 00:00:00,1620,
2025-11-28 00:00:00,1770,
2025-10-31 00:00:00,1670,
2025-09-30 00:00:00,1570,
2025-08-29 00:00:00,1670,
2025-07-31 00:00:00,1520,
2025-06-30 00:00:00,1320,
2025-05-30 00:00:00,1440,
2025-04-30 00:00:00,1540,
2025-03-31 00:00:00,1490,
2025-02-28 00:00:00,1540,
2025-01-31 00:00:00,1690,
2024-12-31 00:00:00,1790,
2024-11-29 00:00:00,1890,
2024-10-31 00:00:00,1990,
2024-09-30 00:00:00,1840,
2024-08-30 00:00:00,1790,
2024-07-31 00:00:00,2090,
2024-06-28 00:00:00,2140,
2024-05-31 00:00:00,2140,
2024-04-30 00:00:00,2140,
2024-03-29 00:00:00,1940,
2024-02-29 00:00:00,2240,
2024-01-31 00:00:00,2440,
2023-12-29 00:00:00,2640,
2023-11-30 00:00:00,2540,
2023-10-31 00:00:00,2440,
2023-09-29 00:00:00,2440,
2023-08-31 00:00:00,2240,
2023-07-31 00:00:00,2240,
2023-06-30 00:00:00,2040,
2023-05-31 00:00:00,2090,
2023-04-28 00:00:00,2390,
2023-03-31 00:00:00,2840,
2023-02-28 00:00:00,2840,
2023-01-31 00:00:00,2840,
2022-12-30 00:00:00,3040,
2022-11-30 00:00:00,2640,
2022-10-31 00:00:00,2940,
2022-09-30 00:00:00,2840,
2022-08-31 00:00:00,2940,
2022-07-29 00:00:00,2540,
2022-06-30 00:00:00,3340,
2022-05-31 00:00:00,3340,
2022-04-29 00:00:00,4140,
2022-03-31 00:00:00,3740,
2022-02-28 00:00:00,3140,
2022-01-31 00:00:00,3340,
2021-12-31 00:00:00,2940,
2021-11-30 00:00:00,2840,
2021-10-29 00:00:00,4440,
2021-09-30 00:00:00,4440,
2021-08-31 00:00:00,3680,
2021-07-30 00:00:00,2980,
2021-06-30 00:00:00,3220,
2021-05-31 00:00:00,3220,
2021-04-30 00:00:00,2480,
2021-03-31 00:00:00,2580,
2021-02-26 00:00:00,3180,
2021-01-29 00:00:00,3180,
2020-12-31 00:00:00,2710,
2020-11-30 00:00:00,2380,
2020-10-30 00:00:00,2330,
2020-09-30 00:00:00,2230,
2020-08-31 00:00:00,2130,
2020-07-31 00:00:00,2080,
2020-06-30 00:00:00,2210,
2020-05-29 00:00:00,2030,
2020-04-30 00:00:00,1880,
